session_id,timestamp,scent_name
d05b618c-d0fd-48f0-8f3b-77bb8ae1495a,2026-06-17T06:34:22.523260+00:00,Sweet Potato
d05b618c-d0fd-48f0-8f3b-77bb8ae1495a,2026-06-17T06:34:22.523260+00:00,Cilantro
79148e7b-a22c-4f1f-a8fc-80f9d81ed98e,2026-06-17T06:34:54.639971+00:00,Citronelly acet
79148e7b-a22c-4f1f-a8fc-80f9d81ed98e,2026-06-17T06:34:54.639971+00:00,Lavendar oil
79148e7b-a22c-4f1f-a8fc-80f9d81ed98e,2026-06-17T06:34:54.639971+00:00,Eucalipto
b3a27889-01a4-4085-947f-c584e3e4d293,2026-06-17T06:35:09.474160+00:00,Garlic
b3a27889-01a4-4085-947f-c584e3e4d293,2026-06-17T06:35:09.474160+00:00,Angelica
b3a27889-01a4-4085-947f-c584e3e4d293,2026-06-17T06:35:09.474160+00:00,Cilantro
78832e7a-2ddd-4f1b-9570-971dc2381ca9,2026-06-17T06:36:02.096142+00:00,Garlic
78832e7a-2ddd-4f1b-9570-971dc2381ca9,2026-06-17T06:36:02.096142+00:00,Sweet Potato
78832e7a-2ddd-4f1b-9570-971dc2381ca9,2026-06-17T06:36:02.096142+00:00,Cilantro
b45fd198-cef7-4537-ae45-f19524318823,2026-06-17T06:38:28.968891+00:00,Eucalipto
b45fd198-cef7-4537-ae45-f19524318823,2026-06-17T06:38:28.968891+00:00,Mate NHS
b45fd198-cef7-4537-ae45-f19524318823,2026-06-17T06:38:28.968891+00:00,Lavendar oil
dd81c51a-beeb-4397-8870-3b35e024e46b,2026-06-17T06:40:56.801156+00:00,Citronelly acet
dd81c51a-beeb-4397-8870-3b35e024e46b,2026-06-17T06:40:56.801156+00:00,Benz sal
dd81c51a-beeb-4397-8870-3b35e024e46b,2026-06-17T06:40:56.801156+00:00,Lavendar oil
34d5217b-c115-4321-9d30-3627e2ad439d,2026-06-17T07:07:43.088295+00:00,Eucalipto
34d5217b-c115-4321-9d30-3627e2ad439d,2026-06-17T07:07:43.088295+00:00,Lavendar oil
34d5217b-c115-4321-9d30-3627e2ad439d,2026-06-17T07:07:43.088295+00:00,Benz sal
d165dc5a-a477-4a0c-8cef-4656533e0026,2026-06-17T07:12:26.205580+00:00,Garlic
d165dc5a-a477-4a0c-8cef-4656533e0026,2026-06-17T07:12:26.205580+00:00,Angelica
d165dc5a-a477-4a0c-8cef-4656533e0026,2026-06-17T07:12:26.205580+00:00,Sweet Potato
fe0310a2-6594-4810-87e4-1877c9684167,2026-06-17T07:14:59.791783+00:00,Eucalipto
fe0310a2-6594-4810-87e4-1877c9684167,2026-06-17T07:14:59.791783+00:00,Mate NHS
fe0310a2-6594-4810-87e4-1877c9684167,2026-06-17T07:14:59.791783+00:00,Lavendar oil
384ae4e6-2954-4b62-ad74-3c751b48cfec,2026-06-17T07:16:23.064389+00:00,Garlic
384ae4e6-2954-4b62-ad74-3c751b48cfec,2026-06-17T07:16:23.064389+00:00,Mugwort
384ae4e6-2954-4b62-ad74-3c751b48cfec,2026-06-17T07:16:23.064389+00:00,Angelica
08231acb-3fad-4c82-bf2f-05a58ec8d7f5,2026-06-15T03:19:16.697566+00:00,Sweet Potato
08231acb-3fad-4c82-bf2f-05a58ec8d7f5,2026-06-15T03:19:16.697566+00:00,Cilantro
08231acb-3fad-4c82-bf2f-05a58ec8d7f5,2026-06-15T03:19:16.697566+00:00,Spearmint
535ea2f6-cdec-4c83-9596-50f383725708,2026-06-15T03:59:17.004345+00:00,Garlic
535ea2f6-cdec-4c83-9596-50f383725708,2026-06-15T03:59:17.004345+00:00,Angelica
535ea2f6-cdec-4c83-9596-50f383725708,2026-06-15T03:59:17.004345+00:00,Sweet Potato
b242e370-fb6a-4147-b6f2-991312eb62eb,2026-06-15T04:02:52.132687+00:00,Eucalipto
b242e370-fb6a-4147-b6f2-991312eb62eb,2026-06-15T04:02:52.132687+00:00,Citronelly acet
b242e370-fb6a-4147-b6f2-991312eb62eb,2026-06-15T04:02:52.132687+00:00,Lavendar oil
b7115911-bc6a-4208-9b67-18a616ef372d,2026-06-15T04:06:02.162918+00:00,Eucalipto
b7115911-bc6a-4208-9b67-18a616ef372d,2026-06-15T04:06:02.162918+00:00,Mate NHS
b7115911-bc6a-4208-9b67-18a616ef372d,2026-06-15T04:06:02.162918+00:00,Citronelly acet
b7115911-bc6a-4208-9b67-18a616ef372d,2026-06-15T04:06:02.162918+00:00,Lavendar oil
c7aec3f7-7afb-479f-95af-61f3cf50cbb3,2026-06-15T04:11:52.154558+00:00,Citronelly acet
c7aec3f7-7afb-479f-95af-61f3cf50cbb3,2026-06-15T04:11:52.154558+00:00,Lavendar oil
c7aec3f7-7afb-479f-95af-61f3cf50cbb3,2026-06-15T04:11:52.154558+00:00,Benz sal
5db6f762-f66d-419e-b63a-80150674006c,2026-06-15T04:41:17.247967+00:00,Sichuan oil
5db6f762-f66d-419e-b63a-80150674006c,2026-06-15T04:41:17.247967+00:00,Mate NHS
5db6f762-f66d-419e-b63a-80150674006c,2026-06-15T04:41:17.247967+00:00,Citronelly acet
f3c8184e-c5f1-40c5-b1bf-4de4d9e17192,2026-06-15T04:48:03.523110+00:00,Citronelly acet
f3c8184e-c5f1-40c5-b1bf-4de4d9e17192,2026-06-15T04:48:03.523110+00:00,Lavendar oil
f3c8184e-c5f1-40c5-b1bf-4de4d9e17192,2026-06-15T04:48:03.523110+00:00,Benz sal
023274dc-0807-45f7-93c6-4c015f896de9,2026-06-15T05:06:53.128130+00:00,Eucalipto
023274dc-0807-45f7-93c6-4c015f896de9,2026-06-15T05:06:53.128130+00:00,Lavendar oil
023274dc-0807-45f7-93c6-4c015f896de9,2026-06-15T05:06:53.128130+00:00,Mate NHS
023274dc-0807-45f7-93c6-4c015f896de9,2026-06-15T05:06:53.128130+00:00,Benz sal
23be0f7d-7bb2-4501-a36b-d49bd3bf4e62,2026-06-15T05:11:50.914564+00:00,Eucalipto
23be0f7d-7bb2-4501-a36b-d49bd3bf4e62,2026-06-15T05:11:50.914564+00:00,Citronelly acet
23be0f7d-7bb2-4501-a36b-d49bd3bf4e62,2026-06-15T05:11:50.914564+00:00,Lavendar oil
4276d46d-b4e9-4c10-8364-9043ae5a067c,2026-06-15T05:17:08.235494+00:00,Citronelly acet
4276d46d-b4e9-4c10-8364-9043ae5a067c,2026-06-15T05:17:08.235494+00:00,Lavendar oil
4276d46d-b4e9-4c10-8364-9043ae5a067c,2026-06-15T05:17:08.235494+00:00,Benz sal
d9617382-6561-4b1e-a155-e255ec7b4182,2026-06-15T05:22:16.888343+00:00,Citronelly acet
d9617382-6561-4b1e-a155-e255ec7b4182,2026-06-15T05:22:16.888343+00:00,Mate NHS
d9617382-6561-4b1e-a155-e255ec7b4182,2026-06-15T05:22:16.888343+00:00,Eucalipto
e52f240d-06b0-4f79-9d4a-be54f89ee867,2026-06-15T05:40:39.840978+00:00,Sweet Potato
e52f240d-06b0-4f79-9d4a-be54f89ee867,2026-06-15T05:40:39.840978+00:00,Cilantro
e52f240d-06b0-4f79-9d4a-be54f89ee867,2026-06-15T05:40:39.840978+00:00,Garlic
e52f240d-06b0-4f79-9d4a-be54f89ee867,2026-06-15T05:40:39.840978+00:00,Spearmint
74229131-165e-4fa4-ad83-3de31abaf56a,2026-06-15T05:44:17.218488+00:00,Citronelly acet
74229131-165e-4fa4-ad83-3de31abaf56a,2026-06-15T05:44:17.218488+00:00,Benz sal
74229131-165e-4fa4-ad83-3de31abaf56a,2026-06-15T05:44:17.218488+00:00,Lavendar oil
74229131-165e-4fa4-ad83-3de31abaf56a,2026-06-15T05:44:17.218488+00:00,Eucalipto
16ecf790-4f7d-4f45-9eec-11de1955378d,2026-06-15T05:45:59.477698+00:00,Citronelly acet
16ecf790-4f7d-4f45-9eec-11de1955378d,2026-06-15T05:45:59.477698+00:00,Lavendar oil
16ecf790-4f7d-4f45-9eec-11de1955378d,2026-06-15T05:45:59.477698+00:00,Benz sal
e0852b39-08f3-416c-bc03-854d75827e7c,2026-06-15T05:47:13.316926+00:00,Lavendar oil
e0852b39-08f3-416c-bc03-854d75827e7c,2026-06-15T05:47:13.316926+00:00,Benz sal
e9f9fed0-6c65-4c60-8093-cd9214ac41f1,2026-06-15T05:49:32.535274+00:00,Sweet Potato
